last_energy,proposed_energy
-223348.3973993747,-223347.9585656804
-223348.3973993747,-223348.8593752809
-223348.8593752809,-223348.5896410632
-223348.8593752809,-223348.7085868695
-223348.8593752809,-223348.4569416435
-223348.8593752809,-223348.0295086004
-223348.8593752809,-223348.0166252024
-223348.8593752809,-223348.2325259722
-223348.8593752809,-223348.0644603958
-223348.8593752809,-223348.7817545254
-223348.8593752809,-223348.2646454086
-223348.8593752809,-223348.2693749672
-223348.8593752809,-223348.5397404197
-223348.8593752809,-223348.1370610197
-223348.8593752809,-223348.6142624271
-223348.8593752809,-223348.0761213795
-223348.8593752809,-223348.5602812390
-223348.8593752809,-223348.7643128783
-223348.8593752809,-223348.8159544394
-223348.8159544394,-223348.8763674579
-223348.8763674579,-223348.7814563893
-223348.8763674579,-223348.3301710017
-223348.8763674579,-223348.5902411861
-223348.8763674579,-223349.0184571387
-223349.0184571387,-223348.7195607594
-223349.0184571387,-223348.2678441642
-223349.0184571387,-223348.4589880519
-223349.0184571387,-223348.1743732723
-223349.0184571387,-223348.8253276716
-223349.0184571387,-223348.4374529230
-223349.0184571387,-223348.4548692216
-223349.0184571387,-223347.9330959034
-223349.0184571387,-223348.8270868742
-223349.0184571387,-223349.0545705833
-223349.0545705833,-223349.1998164033
-223349.1998164033,-223349.3570485451
-223349.3570485451,-223348.6956266891
-223349.3570485451,-223349.2627213933
-223349.3570485451,-223349.2444573811
-223349.3570485451,-223349.3458724878
-223349.3458724878,-223349.3762754756
-223349.3762754756,-223348.9532098451
-223349.3762754756,-223348.3273044095
-223349.3762754756,-223348.9196879185
-223349.3762754756,-223349.4245824240
-223349.4245824240,-223348.7659077517
-223349.4245824240,-223349.2339483100
-223349.4245824240,-223348.7649041885
-223349.4245824240,-223348.9828303378
-223349.4245824240,-223349.1877672701
-223349.4245824240,-223349.0267934520
-223349.4245824240,-223348.5292213726
-223349.4245824240,-223349.5450698360
-223349.5450698360,-223349.3363617471
-223349.5450698360,-223348.8059020569
-223349.5450698360,-223349.6345890981
-223349.6345890981,-223348.9009498417
-223349.6345890981,-223349.3707159816
-223349.6345890981,-223349.4726211949
-223349.6345890981,-223349.5232549428
-223349.6345890981,-223348.8719010922
-223349.6345890981,-223348.9978720013
-223349.6345890981,-223349.2167473277
-223349.6345890981,-223349.6711051093
-223349.6711051093,-223349.4557128098
-223349.6711051093,-223349.5591546578
-223349.6711051093,-223348.8458003652
-223349.6711051093,-223349.7568952875
-223349.7568952875,-223349.4475101396
-223349.7568952875,-223349.8023157491
-223349.8023157491,-223349.2443483957
-223349.8023157491,-223349.2047111805
-223349.8023157491,-223349.0972119566
-223349.8023157491,-223349.5814325392
-223349.8023157491,-223349.5308705131
-223349.8023157491,-223349.0073123066
-223349.8023157491,-223349.7082832101
-223349.8023157491,-223349.2488185225
-223349.8023157491,-223349.3540789400
-223349.8023157491,-223349.1064346109
-223349.8023157491,-223348.9851376181
-223349.8023157491,-223349.3829392396
-223349.8023157491,-223349.0510669153
-223349.8023157491,-223349.7793402325
-223349.8023157491,-223349.5499467729
-223349.8023157491,-223349.5967139479
-223349.5967139479,-223348.9780747971
-223349.5967139479,-223349.0615625444
-223349.5967139479,-223349.4024537579
-223349.5967139479,-223349.2215451409
-223349.5967139479,-223349.4755007937
-223349.5967139479,-223349.2447710991
-223349.5967139479,-223348.9125413508
-223349.5967139479,-223349.0818574061
-223349.5967139479,-223348.8513870851
-223349.5967139479,-223349.5394283376
-223349.5394283376,-223348.9243603818
-223349.5394283376,-223349.5633062574
-223349.5633062574,-223349.1426476247
-223349.5633062574,-223349.1904122267
-223349.5633062574,-223348.8921488424
-223349.5633062574,-223349.3180028087
-223349.5633062574,-223348.7365302975
-223349.5633062574,-223349.0714678157
-223349.5633062574,-223349.5203211321
-223349.5203211321,-223348.9910136660
-223349.5203211321,-223349.0262497495
-223349.5203211321,-223349.4255097230
-223349.5203211321,-223348.4503530173
-223349.5203211321,-223348.9558107791
-223349.5203211321,-223349.3272855640
-223349.5203211321,-223349.1479124762
-223349.5203211321,-223349.0177895286
-223349.5203211321,-223348.7702970174
-223349.5203211321,-223349.0502410358
-223349.5203211321,-223348.8912071130
-223349.5203211321,-223349.3429606328
-223349.5203211321,-223348.7996521916
-223349.5203211321,-223348.8970787816
-223349.5203211321,-223349.1618175016
-223349.5203211321,-223349.4838694843
-223349.5203211321,-223349.3245289870
-223349.5203211321,-223349.2243536387
-223349.5203211321,-223349.1671788045
-223349.5203211321,-223349.1225966462
-223349.5203211321,-223349.0429091534
-223349.5203211321,-223348.7635454470
-223349.5203211321,-223349.6029890319
-223349.6029890319,-223348.9911407968
-223349.6029890319,-223349.1319254688
-223349.6029890319,-223349.8692746391
-223349.8692746391,-223349.6331018260
-223349.8692746391,-223349.1961287520
-223349.8692746391,-223349.4522659882
-223349.8692746391,-223349.8910355780
-223349.8910355780,-223349.6924818359
-223349.8910355780,-223349.7115740204
-223349.8910355780,-223349.3012506339
-223349.8910355780,-223350.1333453851
-223350.1333453851,-223349.8088032021
-223350.1333453851,-223349.8258531078
-223350.1333453851,-223349.4970511669
-223350.1333453851,-223349.9047737046
-223350.1333453851,-223349.5126784350
-223350.1333453851,-223349.5566269576
-223350.1333453851,-223349.7718189105
-223350.1333453851,-223349.5213116706
-223350.1333453851,-223350.3288262376
-223350.3288262376,-223350.1517794110
-223350.3288262376,-223350.0174689487
-223350.3288262376,-223349.5330149205
-223350.3288262376,-223350.1002228131
-223350.3288262376,-223349.6168825066
-223350.3288262376,-223350.1956175881
-223350.3288262376,-223349.4068187777
-223350.3288262376,-223349.7442482522
-223350.3288262376,-223350.2514041601
-223350.3288262376,-223349.8194480740
-223350.3288262376,-223349.9660699139
-223350.3288262376,-223349.9955133692
-223350.3288262376,-223349.4366016061
-223350.3288262376,-223349.8184586754
-223350.3288262376,-223350.0269408453
-223350.3288262376,-223350.3042811476
-223350.3288262376,-223349.5498434957
-223350.3288262376,-223349.7403315907
-223350.3288262376,-223349.5174162881
-223350.3288262376,-223349.4891671660
-223350.3288262376,-223350.3269549459
-223350.3269549459,-223349.8738857827
-223350.3269549459,-223350.3726494258
-223350.3726494258,-223349.7105544783
-223350.3726494258,-223349.5776343564
-223350.3726494258,-223349.8947620863
-223350.3726494258,-223350.3098436426
-223350.3098436426,-223350.1307523266
-223350.3098436426,-223350.0093182357
-223350.3098436426,-223349.6755470336
-223350.3098436426,-223350.1007138571
-223350.3098436426,-223350.0061548551
-223350.3098436426,-223349.8178348894
-223350.3098436426,-223350.3077796909
-223350.3077796909,-223349.7521367089
-223350.3077796909,-223349.9099573422
-223350.3077796909,-223349.7024220993
-223350.3077796909,-223349.9398729156
-223350.3077796909,-223349.7384151496
-223350.3077796909,-223350.1627885347
-223350.3077796909,-223350.2672515028
-223350.2672515028,-223350.1069790128
-223350.2672515028,-223349.7932904646
-223350.2672515028,-223349.5942229821
-223350.2672515028,-223349.8962518263
-223350.2672515028,-223349.5863024693
-223350.2672515028,-223349.7859534111
-223350.2672515028,-223350.1985730927
-223350.2672515028,-223349.7369732932
-223350.2672515028,-223349.6245371818
-223350.2672515028,-223349.8045967453
-223350.2672515028,-223349.9693980888
-223350.2672515028,-223349.6712652304
-223350.2672515028,-223349.6866489445
-223350.2672515028,-223350.1300259859
-223350.2672515028,-223349.4736835127
-223350.2672515028,-223349.5089952212
-223350.2672515028,-223349.7083216729
-223350.2672515028,-223349.5459761797
-223350.2672515028,-223349.2554160664
-223350.2672515028,-223349.9174989924
-223350.2672515028,-223349.8439106733
-223350.2672515028,-223349.7321568497
-223350.2672515028,-223349.9320922703
-223350.2672515028,-223349.4849276296
-223350.2672515028,-223349.7450722966
-223350.2672515028,-223349.7021374498
-223350.2672515028,-223349.2330562010
-223350.2672515028,-223350.0247437669
-223350.2672515028,-223349.5655406211
-223350.2672515028,-223349.9724333095
-223350.2672515028,-223349.7392153859
-223350.2672515028,-223349.5136562242
-223350.2672515028,-223349.5274536256
-223350.2672515028,-223349.5516917613
-223350.2672515028,-223350.1516428189
-223350.2672515028,-223349.9443829838
-223350.2672515028,-223349.7594786271
-223350.2672515028,-223349.4023578492
-223350.2672515028,-223349.7041686587
-223350.2672515028,-223350.1155172372
-223350.2672515028,-223350.1029429271
-223350.2672515028,-223349.8350394031
-223350.2672515028,-223349.2657225789
-223350.2672515028,-223350.2995514076
-223350.2995514076,-223349.4041879041
-223350.2995514076,-223349.6649268094
-223350.2995514076,-223350.4392901397
-223350.4392901397,-223350.0915002525
-223350.4392901397,-223350.5443486606
-223350.5443486606,-223350.2204319774
-223350.5443486606,-223350.4648494938
-223350.5443486606,-223349.9502004842
-223350.5443486606,-223350.4034488487
-223350.4034488487,-223349.8447317810
-223350.4034488487,-223350.3781545958
-223350.3781545958,-223350.1275508163
-223350.3781545958,-223350.0248499601
-223350.3781545958,-223349.9953925748
-223350.3781545958,-223350.1202880820
-223350.3781545958,-223350.0846797163
-223350.3781545958,-223349.9801338139
-223350.3781545958,-223349.5652172387
-223350.3781545958,-223349.7416671122
-223350.3781545958,-223350.1542926074
-223350.3781545958,-223350.1989877994
-223350.3781545958,-223350.3613877661
-223350.3781545958,-223349.9159330313
-223350.3781545958,-223350.0851616545
-223350.3781545958,-223349.8253717262
-223350.3781545958,-223349.8959169071
-223350.3781545958,-223349.4096515712
-223350.3781545958,-223350.1010971002
-223350.3781545958,-223349.8460417201
-223350.3781545958,-223349.8725459341
-223350.3781545958,-223350.3985789627
-223350.3985789627,-223349.5793096506
-223350.3985789627,-223349.9505006426
-223350.3985789627,-223349.8620833213
-223350.3985789627,-223350.1295318717
-223350.3985789627,-223349.9262956216
-223350.3985789627,-223350.0976609843
-223350.3985789627,-223350.1319655937
-223350.3985789627,-223350.3636983513
-223350.3985789627,-223349.8626962269
-223350.3985789627,-223349.8562874332
-223350.3985789627,-223349.8355156690
-223350.3985789627,-223349.6287143961
-223350.3985789627,-223349.9119616658
-223350.3985789627,-223349.6066212195
-223350.3985789627,-223350.2582152530
-223350.3985789627,-223349.6306707486
-223350.3985789627,-223350.4862983426
-223350.4862983426,-223349.9656695101
-223350.4862983426,-223350.4851746143
-223350.4851746143,-223350.2295091950
-223350.4851746143,-223349.8285162040
-223350.4851746143,-223350.3596534144
-223350.4851746143,-223349.8675153297
-223350.4851746143,-223349.7943933490
-223350.4851746143,-223350.1076979587
-223350.4851746143,-223350.3727652158
-223350.4851746143,-223349.8984287514
-223350.4851746143,-223350.2270521813
-223350.4851746143,-223350.3875746246
-223350.4851746143,-223350.5914136818
-223350.5914136818,-223350.7872616496
-223350.7872616496,-223350.6497514774
-223350.6497514774,-223350.0140388552
-223350.6497514774,-223350.6307154794
-223350.6307154794,-223351.0612638207
-223351.0612638207,-223350.9089999459
-223351.0612638207,-223350.6716896769
-223351.0612638207,-223350.3772123774
-223351.0612638207,-223350.6067574579
-223351.0612638207,-223350.2559619338
-223351.0612638207,-223351.2306848021
-223351.2306848021,-223351.2783367552
-223351.2783367552,-223351.2450179192
-223351.2450179192,-223350.9483443417
-223351.2450179192,-223350.5045124168
-223351.2450179192,-223350.3107631041
-223351.2450179192,-223350.5611191015
-223351.2450179192,-223350.9991042643
-223351.2450179192,-223350.9440327196
-223351.2450179192,-223350.6514757353
-223351.2450179192,-223350.4406505965
-223351.2450179192,-223350.6107609674
-223351.2450179192,-223351.1246409665
-223351.2450179192,-223350.5889698690
-223351.2450179192,-223350.7688988251
-223351.2450179192,-223350.6120042915
-223351.2450179192,-223351.1516719433
-223351.2450179192,-223350.5839168748
-223351.2450179192,-223350.7300154289
-223351.2450179192,-223350.8700135566
-223351.2450179192,-223350.7002890373
-223351.2450179192,-223351.1273983975
-223351.2450179192,-223351.0188844492
-223351.2450179192,-223350.8535373472
-223351.2450179192,-223350.6938946872
-223351.2450179192,-223350.9873044178
-223351.2450179192,-223350.6358958926
-223351.2450179192,-223350.9700074932
-223351.2450179192,-223350.7170391435
-223351.2450179192,-223350.6991340112
-223351.2450179192,-223351.0889566793
-223351.2450179192,-223350.5562425963
-223351.2450179192,-223350.5592951864
-223351.2450179192,-223351.1903927806
-223351.2450179192,-223350.5743436225
-223351.2450179192,-223350.8259633774
-223351.2450179192,-223350.7747842225
-223351.2450179192,-223350.9917451880
-223351.2450179192,-223350.9556084898
-223351.2450179192,-223350.5604419423
-223351.2450179192,-223351.1735644054
-223351.2450179192,-223350.9851458864
-223351.2450179192,-223350.7099670454
-223351.2450179192,-223351.1776748564
-223351.2450179192,-223351.2652110232
-223351.2652110232,-223350.8362341976
-223351.2652110232,-223350.4589475807
-223351.2652110232,-223350.4762449468
-223351.2652110232,-223350.3759412190
-223351.2652110232,-223350.8910656148
-223351.2652110232,-223350.8378859329
-223351.2652110232,-223350.6169131408
-223351.2652110232,-223350.6206999228
-223351.2652110232,-223350.6647349577
-223351.2652110232,-223351.0446141385
-223351.2652110232,-223350.1522646394
-223351.2652110232,-223351.2050281580
-223351.2652110232,-223351.1169887883
-223351.2652110232,-223350.8416922608
-223351.2652110232,-223350.6096091958
-223351.2652110232,-223350.8801781702
-223351.2652110232,-223350.6211944266
-223351.2652110232,-223350.7224000632
-223351.2652110232,-223351.0906706480
-223351.2652110232,-223350.5639680228
-223351.2652110232,-223351.0534789040
-223351.2652110232,-223351.1797443864
-223351.2652110232,-223350.6703912802
-223351.2652110232,-223350.7445426088
-223351.2652110232,-223350.6201549053
-223351.2652110232,-223350.4958441073
-223351.2652110232,-223350.7540885105
-223351.2652110232,-223350.8887683375
-223351.2652110232,-223350.3385276019
-223351.2652110232,-223351.0748442641
-223351.0748442641,-223350.3935836222
-223351.0748442641,-223350.5246829462
-223351.0748442641,-223350.5317664096
-223351.0748442641,-223350.8651769687
-223351.0748442641,-223350.5340927065
-223351.0748442641,-223350.2349422210
-223351.0748442641,-223350.7058746929
-223351.0748442641,-223350.2406396284
-223351.0748442641,-223350.3475313335
-223351.0748442641,-223350.2044856437
-223351.0748442641,-223350.9324352008
-223350.9324352008,-223350.9637577586
-223350.9637577586,-223350.9350349422
-223350.9350349422,-223350.5253177389
-223350.9350349422,-223350.2997160231
-223350.9350349422,-223350.4675767203
-223350.9350349422,-223350.9462219819
-223350.9462219819,-223350.1426475872
-223350.9462219819,-223350.2835966331
-223350.9462219819,-223350.0066364907
-223350.9462219819,-223350.6948294131
-223350.9462219819,-223350.8351200569
-223350.9462219819,-223350.6593489393
-223350.9462219819,-223350.2852552054
-223350.9462219819,-223350.1322904219
-223350.9462219819,-223350.1275796776
-223350.9462219819,-223350.4766122602
-223350.9462219819,-223350.9343668959
-223350.9343668959,-223350.4740922976
-223350.9343668959,-223349.9343593871
-223350.9343668959,-223350.9313038062
-223350.9313038062,-223350.8095861645
-223350.9313038062,-223350.3488790063
-223350.9313038062,-223350.4279060166
-223350.9313038062,-223350.3389446750
-223350.9313038062,-223351.1103634390
-223351.1103634390,-223350.4750724387
-223351.1103634390,-223350.2710941169
-223351.1103634390,-223350.7090409411
-223351.1103634390,-223350.9805029327
-223351.1103634390,-223350.3315373970
-223351.1103634390,-223350.6602890171
-223351.1103634390,-223350.7348744677
-223351.1103634390,-223350.2241947615
-223351.1103634390,-223350.2790204530
-223351.1103634390,-223350.6677495714
-223351.1103634390,-223351.0953243906
-223351.0953243906,-223350.7259832309
-223351.0953243906,-223350.8960775385
-223351.0953243906,-223350.8693825221
-223351.0953243906,-223350.6465374480
-223351.0953243906,-223350.7777000440
-223351.0953243906,-223351.0692054632
-223351.0953243906,-223350.3875224772
-223351.0953243906,-223350.7206879563
-223351.0953243906,-223350.5854554353
-223351.0953243906,-223350.3329088998
-223351.0953243906,-223351.0413567194
-223351.0413567194,-223351.0446207827
-223351.0446207827,-223350.8881278851
-223351.0446207827,-223350.7237926812
-223351.0446207827,-223350.1378189700
-223351.0446207827,-223350.4956531486
-223351.0446207827,-223350.5985675038
-223351.0446207827,-223350.7198176233
-223351.0446207827,-223350.6679706983
-223351.0446207827,-223350.8313677070
-223351.0446207827,-223350.7524213985
-223351.0446207827,-223350.2532488268
-223351.0446207827,-223350.7916263965
-223351.0446207827,-223350.3321827630
-223351.0446207827,-223350.9642774600
-223351.0446207827,-223350.4444806024
-223351.0446207827,-223350.8127300561
-223351.0446207827,-223350.3826684720
-223351.0446207827,-223350.6723346970
-223351.0446207827,-223351.0060858131
-223351.0446207827,-223350.3772375609
-223351.0446207827,-223350.7876798373
-223351.0446207827,-223350.8679221499
-223351.0446207827,-223350.3461579740
-223351.0446207827,-223350.5128257586
-223351.0446207827,-223350.4751647857
-223351.0446207827,-223350.8116310793
-223351.0446207827,-223350.2705079326
-223351.0446207827,-223350.3014094569
-223351.0446207827,-223350.6064406901
-223351.0446207827,-223350.9249663387
-223351.0446207827,-223350.5388304587
-223351.0446207827,-223351.1298446976
-223351.1298446976,-223351.1440377200
-223351.1440377200,-223351.2004727534
-223351.2004727534,-223350.7297114171
-223351.2004727534,-223350.7326503257
-223351.2004727534,-223350.7010052501
-223351.2004727534,-223350.9365706972
-223351.2004727534,-223351.0891603163
-223351.2004727534,-223350.4756519172
-223351.2004727534,-223350.7888849225
-223351.2004727534,-223350.6398904548
-223351.2004727534,-223350.5732761748
-223351.2004727534,-223351.0419325567
-223351.0419325567,-223350.6766051754
-223351.0419325567,-223350.4278399672
-223351.0419325567,-223350.5932310091
-223351.0419325567,-223350.1351025065
-223351.0419325567,-223350.7923661835
-223351.0419325567,-223350.2365034489
-223351.0419325567,-223350.1159526302
-223351.0419325567,-223350.7123942976
-223351.0419325567,-223350.8174573934
-223351.0419325567,-223350.7012563601
-223351.0419325567,-223350.2371970354
-223351.0419325567,-223350.6139599384
-223351.0419325567,-223350.8639856301
-223351.0419325567,-223350.5567583285
-223351.0419325567,-223350.8091506082
-223351.0419325567,-223351.2473016223
-223351.2473016223,-223350.9559310789
-223351.2473016223,-223350.3925774998
-223351.2473016223,-223350.9578457835
-223351.2473016223,-223351.1623705716
-223351.2473016223,-223351.0837601009
-223351.2473016223,-223350.9435102745
-223351.2473016223,-223350.9887733927
-223351.2473016223,-223350.6437184760
-223351.2473016223,-223351.4130408681
-223351.4130408681,-223350.6701654119
-223351.4130408681,-223350.8312999341
-223351.4130408681,-223351.1087628444
-223351.4130408681,-223350.5218942055
-223351.4130408681,-223351.2466570678
-223351.4130408681,-223351.2400407470
-223351.4130408681,-223350.6945250125
-223351.4130408681,-223351.0076004487
-223351.4130408681,-223350.9380737505
-223351.4130408681,-223350.7535069327
-223351.4130408681,-223350.7439656020
-223351.4130408681,-223351.1234312348
-223351.4130408681,-223350.9540050644
-223351.4130408681,-223350.9374717136
-223351.4130408681,-223351.0011250881
-223351.4130408681,-223351.1328086702
-223351.4130408681,-223351.0966463227
-223351.4130408681,-223350.5868112619
-223351.4130408681,-223350.8544433179
-223351.4130408681,-223350.7332521144
-223351.4130408681,-223350.8128964870
-223351.4130408681,-223350.5389563944
-223351.4130408681,-223350.9440211452
-223351.4130408681,-223351.0550371011
-223351.4130408681,-223350.9531953347
-223351.4130408681,-223350.5510318146
-223351.4130408681,-223350.5262480958
-223351.4130408681,-223351.2538561440
-223351.4130408681,-223350.6233338226
-223351.4130408681,-223350.8653157622
-223351.4130408681,-223350.9134841144
-223351.4130408681,-223350.5285298463
-223351.4130408681,-223350.7461197377
-223351.4130408681,-223350.9121617576
-223351.4130408681,-223350.8197654776
-223351.4130408681,-223351.3875792276
-223351.3875792276,-223350.9662260864
-223351.3875792276,-223351.1727218417
-223351.3875792276,-223351.1856380317
-223351.3875792276,-223350.9912491425
-223351.3875792276,-223351.1243253669
-223351.3875792276,-223351.1973519349
-223351.3875792276,-223351.2406295275
-223351.3875792276,-223351.3084727594
-223351.3875792276,-223351.2850391237
-223351.3875792276,-223350.6475575413
-223351.3875792276,-223350.7665650016
-223351.3875792276,-223350.7278313769
-223351.3875792276,-223351.2375897561
-223351.3875792276,-223351.1238679804
-223351.3875792276,-223351.1228159227
-223351.3875792276,-223351.1070403856
-223351.3875792276,-223350.8945816414
-223351.3875792276,-223350.5916481688
-223351.3875792276,-223350.8709010790
-223351.3875792276,-223351.1399862100
-223351.3875792276,-223351.1987373736
-223351.3875792276,-223351.2366426798
-223351.3875792276,-223350.7184371614
-223351.3875792276,-223350.9790505500
-223351.3875792276,-223351.0764044275
-223351.3875792276,-223351.4902230996
-223351.4902230996,-223351.3539836094
-223351.4902230996,-223350.7582167933
-223351.4902230996,-223350.8554851062
-223351.4902230996,-223350.8211266895
-223351.4902230996,-223351.4500703378
-223351.4500703378,-223351.0902800180
-223351.4500703378,-223351.0963411033
-223351.4500703378,-223350.9049586485
-223351.4500703378,-223351.2656945161
-223351.4500703378,-223350.7536141024
-223351.4500703378,-223350.5507179497
-223351.4500703378,-223351.0035846541
-223351.4500703378,-223351.2334654911
-223351.4500703378,-223351.1692422921
-223351.4500703378,-223350.7048154529
-223351.4500703378,-223350.7714161137
-223351.4500703378,-223350.8313265212
-223351.4500703378,-223351.3352563869
-223351.3352563869,-223351.0856755902
-223351.3352563869,-223350.7452427250
-223351.3352563869,-223351.0154161506
-223351.3352563869,-223350.6227724282
-223351.3352563869,-223350.1714508611
-223351.3352563869,-223350.6514829831
-223351.3352563869,-223350.9783025154
-223351.3352563869,-223350.9166978167
-223351.3352563869,-223351.1210878735
-223351.3352563869,-223350.7921649815
-223351.3352563869,-223350.7604676429
-223351.3352563869,-223350.7074056773
-223351.3352563869,-223350.7834486287
-223351.3352563869,-223351.0658816514
-223351.3352563869,-223351.0137005822
-223351.3352563869,-223351.1517637173
-223351.3352563869,-223350.6738295733
-223351.3352563869,-223351.0631502486
-223351.3352563869,-223351.2139986950
-223351.3352563869,-223350.7037650220
-223351.3352563869,-223350.8448889990
-223351.3352563869,-223351.0523039757
-223351.3352563869,-223350.8861507696
-223351.3352563869,-223350.6462348900
-223351.3352563869,-223350.2401210342
-223351.3352563869,-223350.4439764791
-223351.3352563869,-223350.7025475764
-223351.3352563869,-223351.3787900721
-223351.3787900721,-223351.3555030799
-223351.3555030799,-223350.9103408908
-223351.3555030799,-223350.9683658867
-223351.3555030799,-223351.3387932984
-223351.3387932984,-223351.3495196132
-223351.3495196132,-223350.6620331497
-223351.3495196132,-223350.3943611136
-223351.3495196132,-223350.8413429222
-223351.3495196132,-223351.2585650618
-223351.2585650618,-223351.4834877149
-223351.4834877149,-223351.4059703127
-223351.4834877149,-223351.1218116173
-223351.4834877149,-223351.4607937998
-223351.4607937998,-223350.6599539514
-223351.4607937998,-223350.8965444684
-223351.4607937998,-223351.3882481325
-223351.3882481325,-223350.9075519875
-223351.3882481325,-223351.0531088682
-223351.3882481325,-223350.8807434304
-223351.3882481325,-223351.3203038526
-223351.3203038526,-223351.2464343530
-223351.3203038526,-223350.6336778708
-223351.3203038526,-223350.7581650492
-223351.3203038526,-223350.7281002110
-223351.3203038526,-223351.1808184562
-223351.3203038526,-223350.5197562125
-223351.3203038526,-223350.8741179356
-223351.3203038526,-223351.0314169609
-223351.3203038526,-223351.0741503188
-223351.3203038526,-223351.3136757899
-223351.3136757899,-223351.3136757899
-223351.3136757899,-223351.1267249287
-223351.3136757899,-223350.7640343790
-223351.3136757899,-223350.8744766598
-223351.3136757899,-223350.6752753037
-223351.3136757899,-223351.0170482107
-223351.3136757899,-223350.8526265829
-223351.3136757899,-223350.4735352212
-223351.3136757899,-223350.4863137146
-223351.3136757899,-223351.0599853934
-223351.3136757899,-223350.8183613397
-223351.3136757899,-223351.1602609305
-223351.3136757899,-223350.6215223398
-223351.3136757899,-223351.0832979306
-223351.3136757899,-223350.7190572366
-223351.3136757899,-223351.1170115476
-223351.3136757899,-223350.9429974630
-223351.3136757899,-223351.1689735639
-223351.3136757899,-223350.5221979376
-223351.3136757899,-223350.8406608402
-223351.3136757899,-223351.0628047374
-223351.3136757899,-223351.0112864026
-223351.3136757899,-223351.2354640118
-223351.3136757899,-223351.5533493262
-223351.5533493262,-223350.7332804499
-223351.5533493262,-223350.9504107248
-223351.5533493262,-223350.8821770491
-223351.5533493262,-223350.9363583050
-223351.5533493262,-223351.1430876093
-223351.5533493262,-223350.9814671973
-223351.5533493262,-223350.8600468541
-223351.5533493262,-223351.4600081075
-223351.5533493262,-223351.0558337101
-223351.5533493262,-223351.1240777197
-223351.5533493262,-223350.8448960892
-223351.5533493262,-223350.7604615653
-223351.5533493262,-223350.9687453602
-223351.5533493262,-223351.6814822596
-223351.6814822596,-223350.9350418636
-223351.6814822596,-223350.8955058583
-223351.6814822596,-223351.0167101198
-223351.6814822596,-223351.3951266357
-223351.6814822596,-223351.1961176968
-223351.6814822596,-223350.5448909658
-223351.6814822596,-223351.6346800127
-223351.6814822596,-223350.6832816571
-223351.6814822596,-223351.1601403595
-223351.6814822596,-223351.5531804485
-223351.6814822596,-223351.3209286422
-223351.6814822596,-223350.8782535793
-223351.6814822596,-223351.5792673504
-223351.5792673504,-223351.0863441645
-223351.5792673504,-223351.5680951560
-223351.5680951560,-223351.1602552695
-223351.5680951560,-223351.3908802292
-223351.5680951560,-223350.8727444150
-223351.5680951560,-223350.9382307169
-223351.5680951560,-223351.0028098142
-223351.5680951560,-223351.6466199138
-223351.6466199138,-223351.3702680997
-223351.6466199138,-223351.4091007846
-223351.6466199138,-223350.9331197655
-223351.6466199138,-223351.3702680997
-223351.6466199138,-223351.0706037869
-223351.6466199138,-223351.7952043783
-223351.7952043783,-223351.1741085303
-223351.7952043783,-223351.8081561343
-223351.8081561343,-223351.5245869438
-223351.8081561343,-223351.0415240432
-223351.8081561343,-223351.4379339310
-223351.8081561343,-223351.5375450079
-223351.8081561343,-223350.9255233181
-223351.8081561343,-223351.6074240467
-223351.8081561343,-223350.5930149985
-223351.8081561343,-223351.6266411390
-223351.8081561343,-223351.4180887195
-223351.8081561343,-223351.7268904317
-223351.7268904317,-223351.4252018658
-223351.7268904317,-223351.1031392142
-223351.7268904317,-223350.9616627429
-223351.7268904317,-223351.6669228533
-223351.7268904317,-223351.7040757066
-223351.7268904317,-223351.1466054237
-223351.7268904317,-223351.1914239604
-223351.7268904317,-223351.1729314044
-223351.7268904317,-223351.1576951267
-223351.7268904317,-223351.5844302257
-223351.7268904317,-223351.6611609365
-223351.7268904317,-223351.3840337504
-223351.7268904317,-223351.2053050422
-223351.7268904317,-223350.9932628041
-223351.7268904317,-223351.2918546347
-223351.7268904317,-223351.6724472579
-223351.7268904317,-223351.2998652386
-223351.7268904317,-223351.0028971005
-223351.7268904317,-223351.3946497071
-223351.7268904317,-223351.5060846103
-223351.7268904317,-223350.9863098388
-223351.7268904317,-223351.0971310530
-223351.7268904317,-223351.0836933170
-223351.7268904317,-223351.1500608379
-223351.7268904317,-223351.2311384541
-223351.7268904317,-223351.1535840829
-223351.7268904317,-223351.5483486730
-223351.7268904317,-223351.4123042826
-223351.7268904317,-223350.9351052333
-223351.7268904317,-223351.4390918340
-223351.7268904317,-223351.0089188165
-223351.7268904317,-223350.9340605484
-223351.7268904317,-223351.8403827756
-223351.8403827756,-223351.0044977647
-223351.8403827756,-223351.3842753982
-223351.8403827756,-223351.0284429655
-223351.8403827756,-223350.7975345933
-223351.8403827756,-223351.7383434910
-223351.8403827756,-223351.4799239642
-223351.8403827756,-223351.0531866253
-223351.8403827756,-223351.1082337789
-223351.8403827756,-223351.4980200486
-223351.8403827756,-223350.9890276127
-223351.8403827756,-223351.1949174006
-223351.8403827756,-223351.1757987484
-223351.8403827756,-223351.7595359479
-223351.8403827756,-223351.6213941867
-223351.8403827756,-223350.9452033284
-223351.8403827756,-223350.9982158764
-223351.8403827756,-223351.4283419368
-223351.8403827756,-223351.5917245409
-223351.8403827756,-223350.7767795753
-223351.8403827756,-223351.3262484561
-223351.8403827756,-223351.2984151171
-223351.8403827756,-223351.6325005530
-223351.8403827756,-223351.2402389258
