last_energy,proposed_energy
-27913.814387811377,-27913.399221115462
-27913.814387811377,-27913.564400803716
-27913.814387811377,-27913.75035598236
-27913.75035598236,-27913.424223720536
-27913.75035598236,-27913.66354214459
-27913.75035598236,-27913.68818518742
-27913.75035598236,-27913.683288133292
-27913.683288133292,-27913.268153660083
-27913.683288133292,-27913.447030215902
-27913.683288133292,-27913.67973238845
-27913.67973238845,-27913.740846443674
-27913.740846443674,-27913.858141515193
-27913.858141515193,-27913.7958541248
-27913.858141515193,-27913.74709213864
-27913.858141515193,-27913.62008885513
-27913.858141515193,-27914.04622804806
-27914.04622804806,-27913.977458351314
-27914.04622804806,-27913.339433273206
-27914.04622804806,-27914.384028542117
-27914.384028542117,-27914.15978958865
-27914.15978958865,-27913.800380086035
-27914.15978958865,-27913.84672604
-27914.15978958865,-27913.887216632593
-27914.15978958865,-27914.020629568644
-27914.15978958865,-27914.053587629845
-27914.15978958865,-27913.61063668962
-27914.15978958865,-27914.270395113304
-27914.270395113304,-27913.6547581456
-27914.270395113304,-27913.995498899665
-27914.270395113304,-27914.150030458586
-27914.150030458586,-27913.74099115742
-27914.150030458586,-27913.881693847936
-27914.150030458586,-27914.068986683564
-27914.068986683564,-27913.832930370816
-27914.068986683564,-27913.63449132541
-27914.068986683564,-27913.858091362807
-27914.068986683564,-27913.86489308156
-27914.068986683564,-27913.470277305496
-27914.068986683564,-27913.57470979538
-27914.068986683564,-27914.022993518225
-27914.068986683564,-27913.565063454524
-27914.068986683564,-27913.507954697245
-27914.068986683564,-27913.98614090532
-27913.98614090532,-27913.997879766874
-27913.997879766874,-27913.846208074192
-27913.997879766874,-27913.771093017534
-27913.997879766874,-27913.62985984037
-27913.997879766874,-27913.618999790207
-27913.997879766874,-27914.049791118472
-27914.049791118472,-27913.464074643416
-27914.049791118472,-27913.909256510495
-27913.909256510495,-27913.430864652506
-27913.909256510495,-27913.575714129423
-27913.909256510495,-27913.305610640196
-27913.909256510495,-27913.983725008864
-27913.983725008864,-27913.61831961186
-27913.983725008864,-27913.939435164975
-27913.939435164975,-27913.49659621251
-27913.939435164975,-27914.019154338912
-27914.019154338912,-27914.36377474886
-27914.36377474886,-27913.84977731339
-27914.36377474886,-27914.43610814598
-27914.43610814598,-27914.03833062879
-27914.43610814598,-27913.94967650394
-27914.43610814598,-27914.40618496452
-27914.40618496452,-27914.13592165951
-27914.40618496452,-27914.00007172503
-27914.40618496452,-27913.798153251053
-27914.40618496452,-27914.44558472971
-27914.44558472971,-27914.185036931263
-27914.44558472971,-27913.646810977803
-27914.44558472971,-27914.284916528497
-27914.44558472971,-27914.298930771463
-27914.44558472971,-27914.251980942354
-27914.251980942354,-27913.67621420059
-27914.251980942354,-27913.636228865536
-27914.251980942354,-27913.265721734748
-27914.251980942354,-27913.94774140994
-27914.251980942354,-27913.97582332602
-27914.251980942354,-27913.7207484012
-27914.251980942354,-27913.881247939757
-27914.251980942354,-27913.774415600816
-27914.251980942354,-27913.999332272335
-27914.251980942354,-27913.78888798553
-27914.251980942354,-27913.730097970983
-27914.251980942354,-27913.978118751387
-27914.251980942354,-27913.79233854597
-27914.251980942354,-27913.849290007194
-27914.251980942354,-27914.035690879624
-27914.251980942354,-27913.94409752449
-27914.251980942354,-27913.751570624634
-27914.251980942354,-27913.846076840877
-27914.251980942354,-27914.07832943806
-27914.251980942354,-27913.882460863355
-27914.251980942354,-27913.843746031238
-27914.251980942354,-27913.9925785965
-27914.251980942354,-27913.635284072352
-27914.251980942354,-27913.941507513817
-27913.941507513817,-27913.600310257025
-27913.941507513817,-27913.67488397007
-27913.941507513817,-27913.75817177515
-27913.941507513817,-27913.58718208786
-27913.941507513817,-27913.700518819503
-27913.941507513817,-27913.72205098375
-27913.941507513817,-27913.309965306675
-27913.941507513817,-27913.704704690717
-27913.941507513817,-27913.55901952998
-27913.941507513817,-27913.61264559436
-27913.941507513817,-27913.578207336574
-27913.941507513817,-27913.968619677507
-27913.968619677507,-27913.861585655108
-27913.968619677507,-27913.531737800404
-27913.968619677507,-27913.86125130715
-27913.968619677507,-27913.625759858667
-27913.968619677507,-27914.342736240906
-27914.342736240906,-27913.72277900002
-27914.342736240906,-27913.839078742774
-27914.342736240906,-27913.88484456233
-27914.342736240906,-27914.66035106881
-27914.66035106881,-27914.322290519187
-27914.66035106881,-27914.423984239565
-27914.423984239565,-27913.741812716038
-27914.423984239565,-27914.080529079118
-27914.423984239565,-27914.134619560282
-27914.423984239565,-27914.139039804708
-27914.423984239565,-27914.102787954416
-27914.423984239565,-27913.8703775672
-27914.423984239565,-27914.088283286183
-27914.423984239565,-27913.999044761727
-27914.423984239565,-27914.62166084876
-27914.62166084876,-27913.946590735562
-27914.62166084876,-27914.4022690373
-27914.62166084876,-27914.549293557546
-27914.549293557546,-27914.549293557546
-27914.549293557546,-27914.59841000605
-27914.59841000605,-27914.330602820435
-27914.59841000605,-27914.0497458995
-27914.59841000605,-27914.62537818152
-27914.62537818152,-27914.022794260145
-27914.62537818152,-27914.27650727231
-27914.62537818152,-27914.697877135102
-27914.697877135102,-27914.33311857027
-27914.697877135102,-27914.772415947376
-27914.772415947376,-27914.772415947376
-27914.772415947376,-27914.580560191724
-27914.772415947376,-27914.406118152896
-27914.772415947376,-27914.455962323074
-27914.772415947376,-27914.145366589277
-27914.772415947376,-27914.556606579
-27914.772415947376,-27914.23250927128
-27914.772415947376,-27914.707539181378
-27914.772415947376,-27914.936080404666
-27914.936080404666,-27914.43262433711
-27914.936080404666,-27914.9327862466
-27914.9327862466,-27914.684960488303
-27914.9327862466,-27914.8374255594
-27914.9327862466,-27914.66519428791
-27914.9327862466,-27915.026641106793
-27915.026641106793,-27914.729581171825
-27915.026641106793,-27914.6577108434
-27915.026641106793,-27914.443925754178
-27915.026641106793,-27915.2513528771
-27915.2513528771,-27914.81659911162
-27915.2513528771,-27914.58332650799
-27915.2513528771,-27915.232181085696
-27915.232181085696,-27914.616894585295
-27915.232181085696,-27914.864140151796
-27915.232181085696,-27915.19727983511
-27915.19727983511,-27915.040884844835
-27915.040884844835,-27914.59235943616
-27915.040884844835,-27914.272924937417
-27915.040884844835,-27914.733094446994
-27915.040884844835,-27914.668623211626
-27915.040884844835,-27914.86126408451
-27915.040884844835,-27914.746722840795
-27914.746722840795,-27914.94977650164
-27914.94977650164,-27914.69873058387
-27914.94977650164,-27914.626590366664
-27914.94977650164,-27914.54198928614
-27914.94977650164,-27914.210584319357
-27914.94977650164,-27914.11337806537
-27914.94977650164,-27914.577431868045
-27914.94977650164,-27914.483435719118
-27914.94977650164,-27914.73797218233
-27914.94977650164,-27914.489045811126
-27914.94977650164,-27914.6179226393
-27914.94977650164,-27914.66517583057
-27914.94977650164,-27915.004194493427
-27915.004194493427,-27914.670226952214
-27915.004194493427,-27914.702173036945
-27915.004194493427,-27914.87519869516
-27914.87519869516,-27913.92011017417
-27914.87519869516,-27914.56817054028
-27914.87519869516,-27915.000993323567
-27915.000993323567,-27914.74005046442
-27915.000993323567,-27914.779586309483
-27915.000993323567,-27914.923645791136
-27915.000993323567,-27914.208560205567
-27915.000993323567,-27914.890906896755
-27915.000993323567,-27915.16915667595
-27915.16915667595,-27914.708092892062
-27915.16915667595,-27914.939150945665
-27915.16915667595,-27914.934741166748
-27915.16915667595,-27914.847843520347
-27915.16915667595,-27914.94932499753
-27914.94932499753,-27914.442474497424
-27914.94932499753,-27914.734888323786
-27914.94932499753,-27915.097793432782
-27915.097793432782,-27914.99324729908
-27914.99324729908,-27914.75036551257
-27914.99324729908,-27914.873914672193
-27914.99324729908,-27914.883019225108
-27914.99324729908,-27914.700502203545
-27914.99324729908,-27915.302936172477
-27915.302936172477,-27915.11852994192
-27915.302936172477,-27914.90193461558
-27915.302936172477,-27915.033318359514
-27915.302936172477,-27914.91430236394
-27915.302936172477,-27914.9004402301
-27915.302936172477,-27914.99433501369
-27915.302936172477,-27915.085010368643
-27915.302936172477,-27915.24114196798
-27915.24114196798,-27914.74082115067
-27915.24114196798,-27914.909322976986
-27915.24114196798,-27915.029345360832
-27915.24114196798,-27915.131702458126
-27915.24114196798,-27914.55057773804
-27915.24114196798,-27915.078364280696
-27915.24114196798,-27914.398358221923
-27915.24114196798,-27914.89349150855
-27915.24114196798,-27914.807320088723
-27915.24114196798,-27914.798634113868
-27915.24114196798,-27914.911719168682
-27915.24114196798,-27915.025290363166
-27915.24114196798,-27914.901550880262
-27915.24114196798,-27915.23574332787
-27915.23574332787,-27915.214892820048
-27915.23574332787,-27914.860610934476
-27914.860610934476,-27914.343256627217
-27914.860610934476,-27914.503466146747
-27914.860610934476,-27914.366328580796
-27914.860610934476,-27914.45266821434
-27914.860610934476,-27914.49103814938
-27914.860610934476,-27914.84661657796
-27914.84661657796,-27914.597443392788
-27914.84661657796,-27914.00894978679
-27914.84661657796,-27914.570973016114
-27914.84661657796,-27914.853722988933
-27914.853722988933,-27914.624436468934
-27914.853722988933,-27914.13443735779
-27914.853722988933,-27914.264260394295
-27914.853722988933,-27914.312165269526
-27914.853722988933,-27914.202622185872
-27914.853722988933,-27914.789353598568
-27914.789353598568,-27914.07442572836
-27914.789353598568,-27914.350082107383
-27914.789353598568,-27914.466139805194
-27914.789353598568,-27914.754110582693
-27914.789353598568,-27914.348730481994
-27914.789353598568,-27914.484223206844
-27914.484223206844,-27913.977346006042
-27914.484223206844,-27914.531463262643
-27914.531463262643,-27914.36386122465
-27914.531463262643,-27914.413503759166
-27914.413503759166,-27913.967902462646
-27914.413503759166,-27914.189849186
-27914.413503759166,-27914.0376288032
-27914.413503759166,-27914.1104292981
-27914.413503759166,-27913.91048211888
-27914.413503759166,-27914.356247891774
-27914.356247891774,-27914.114903433263
-27914.114903433263,-27914.00980330561
-27914.114903433263,-27913.800306891255
-27914.114903433263,-27913.996672875168
-27913.996672875168,-27913.425734029894
-27913.996672875168,-27913.814449209185
-27913.996672875168,-27913.685441895203
-27913.996672875168,-27913.935535928078
-27913.996672875168,-27913.631116091892
-27913.996672875168,-27913.41682598594
-27913.996672875168,-27913.759818533457
-27913.996672875168,-27913.33260926649
-27913.996672875168,-27913.556429452885
-27913.996672875168,-27913.66746031004
-27913.996672875168,-27913.832160922393
-27913.996672875168,-27913.444984931768
-27913.996672875168,-27913.376606039747
-27913.996672875168,-27913.31579267093
-27913.996672875168,-27913.50638104649
-27913.996672875168,-27913.50393925063
-27913.996672875168,-27914.039472211443
-27914.039472211443,-27913.627965993615
-27914.039472211443,-27913.879456858274
-27913.879456858274,-27913.49102599777
-27913.879456858274,-27913.506229449784
-27913.879456858274,-27913.409381758796
-27913.879456858274,-27913.253582870217
-27913.879456858274,-27913.970500177962
-27913.970500177962,-27913.880491433403
-27913.970500177962,-27913.4808896288
-27913.970500177962,-27913.244230939305
-27913.970500177962,-27914.022009566444
-27914.022009566444,-27913.57481565072
-27914.022009566444,-27914.18189945794
-27914.18189945794,-27913.94648031065
-27914.18189945794,-27913.52470317275
-27913.52470317275,-27913.50725205245
-27913.50725205245,-27913.50725205245
-27913.50725205245,-27913.125015785477
-27913.50725205245,-27912.974892632636
-27913.50725205245,-27912.994822327797
-27913.50725205245,-27913.339487511133
-27913.50725205245,-27913.145175300302
-27913.50725205245,-27913.170732306226
-27913.50725205245,-27913.57138163735
-27913.57138163735,-27913.362271729446
-27913.362271729446,-27913.49205881872
-27913.49205881872,-27913.095593319405
-27913.49205881872,-27913.397982957555
-27913.49205881872,-27913.704549445756
-27913.704549445756,-27913.22370287512
-27913.704549445756,-27913.43879370388
-27913.704549445756,-27913.513664972153
-27913.704549445756,-27913.413364223496
-27913.704549445756,-27913.441806774095
-27913.704549445756,-27913.540767180366
-27913.704549445756,-27913.52676478315
-27913.704549445756,-27913.429012390174
-27913.704549445756,-27913.32668591382
-27913.704549445756,-27913.462199301266
-27913.704549445756,-27912.985272123333
-27913.704549445756,-27913.88798875387
-27913.88798875387,-27913.77635096499
-27913.88798875387,-27913.186109563292
-27913.88798875387,-27913.82684794542
-27913.88798875387,-27913.567103125053
-27913.88798875387,-27913.42809238569
-27913.88798875387,-27913.195486973254
-27913.88798875387,-27914.07478511363
-27914.07478511363,-27913.780107968894
-27914.07478511363,-27913.803676631127
-27914.07478511363,-27914.302106640615
-27914.302106640615,-27913.918408533984
-27914.302106640615,-27913.952680531314
-27913.952680531314,-27913.795052438876
-27913.952680531314,-27913.749198078785
-27913.952680531314,-27913.602129911014
-27913.952680531314,-27913.839262820115
-27913.839262820115,-27913.028900001773
-27913.839262820115,-27913.535816431937
-27913.839262820115,-27913.770577364576
-27913.770577364576,-27913.333990442028
-27913.770577364576,-27913.825320602657
-27913.825320602657,-27913.288692282993
-27913.825320602657,-27913.31571281444
-27913.825320602657,-27913.926366647123
-27913.926366647123,-27913.414634813696
-27913.926366647123,-27913.838275453993
-27913.926366647123,-27913.93211222276
-27913.93211222276,-27913.76785263799
-27913.93211222276,-27913.580545216777
-27913.93211222276,-27913.856018694045
-27913.856018694045,-27913.49842222315
-27913.856018694045,-27913.47763991256
-27913.856018694045,-27913.735293436643
-27913.735293436643,-27913.61247053839
-27913.735293436643,-27913.367084992722
-27913.735293436643,-27913.764184863085
-27913.764184863085,-27913.642273656722
-27913.642273656722,-27913.376100605972
-27913.642273656722,-27913.593406845797
-27913.642273656722,-27913.52934363057
-27913.52934363057,-27913.529213896843
-27913.529213896843,-27913.246259978598
-27913.529213896843,-27913.080326363666
-27913.529213896843,-27913.114449711342
-27913.529213896843,-27913.311721137492
-27913.529213896843,-27913.304130811248
-27913.304130811248,-27913.081960741285
-27913.304130811248,-27913.044178395307
-27913.304130811248,-27912.909818010143
-27913.304130811248,-27912.970244955693
-27913.304130811248,-27912.92349951907
-27913.304130811248,-27913.150836763674
-27913.304130811248,-27912.55380892765
-27913.304130811248,-27913.35579065966
-27913.35579065966,-27913.11199296266
-27913.35579065966,-27913.28370753523
-27913.35579065966,-27913.322078931877
-27913.322078931877,-27913.354107429957
-27913.354107429957,-27913.04374572994
-27913.04374572994,-27912.614558157667
-27913.04374572994,-27912.65993690852
-27913.04374572994,-27913.0396215268
-27913.0396215268,-27913.35063587289
-27913.35063587289,-27913.393030927786
-27913.393030927786,-27913.343387735902
-27913.343387735902,-27913.29873579715
-27913.29873579715,-27912.876974505423
-27913.29873579715,-27912.847921698893
-27913.29873579715,-27912.83777329025
-27913.29873579715,-27913.02998138177
-27913.29873579715,-27913.515435319492
-27913.515435319492,-27913.47035128217
-27913.47035128217,-27913.285157707207
-27913.47035128217,-27913.401669612264
-27913.47035128217,-27912.952936203375
-27913.47035128217,-27913.15340602463
-27913.47035128217,-27913.26196607711
-27913.47035128217,-27912.961888552185
-27913.47035128217,-27913.277917976156
-27913.47035128217,-27913.08543047277
-27913.47035128217,-27913.401669612264
-27913.401669612264,-27913.12599729461
-27913.401669612264,-27913.276851932602
-27913.401669612264,-27912.982777429803
-27913.401669612264,-27912.719031517885
-27913.401669612264,-27912.93519818825
-27913.401669612264,-27913.195769241294
-27913.401669612264,-27912.792403663334
-27913.401669612264,-27913.055880503518
-27913.401669612264,-27913.392600610896
-27913.392600610896,-27913.392600610896
-27913.392600610896,-27913.116354981343
-27913.392600610896,-27913.549062062208
-27913.549062062208,-27913.29407432217
-27913.549062062208,-27913.175438907077
-27913.549062062208,-27913.746068746652
-27913.746068746652,-27913.452908846055
-27913.452908846055,-27913.452908846055
-27913.452908846055,-27912.875965660965
-27913.452908846055,-27913.25475502322
-27913.452908846055,-27913.86167863426
-27913.86167863426,-27913.305928391594
-27913.86167863426,-27913.79064566786
-27913.79064566786,-27913.760141633822
-27913.760141633822,-27913.315797932206
-27913.760141633822,-27913.84120548361
-27913.84120548361,-27913.404213901995
-27913.84120548361,-27913.805706571562
-27913.805706571562,-27913.66023978728
-27913.66023978728,-27913.517325805147
-27913.66023978728,-27913.847847796886
-27913.847847796886,-27913.539713115846
-27913.847847796886,-27913.55403409425
-27913.55403409425,-27913.44426966766
-27913.55403409425,-27913.51676204034
-27913.51676204034,-27913.254128487548
-27913.51676204034,-27913.194684615315
-27913.51676204034,-27912.7611868627
-27913.51676204034,-27912.63597330018
-27913.51676204034,-27913.553870852676
-27913.553870852676,-27913.098069685297
-27913.553870852676,-27913.347140227692
-27913.553870852676,-27913.261728160553
-27913.553870852676,-27913.7000815539
-27913.7000815539,-27913.41106599136
-27913.7000815539,-27913.30740976242
-27913.7000815539,-27913.5574253561
-27913.7000815539,-27913.422560840696
-27913.7000815539,-27913.642494061056
-27913.642494061056,-27913.168893201484
-27913.642494061056,-27913.408728262915
-27913.642494061056,-27913.94566215122
-27913.94566215122,-27913.9321521948
-27913.9321521948,-27913.767051941566
-27913.767051941566,-27912.964073194777
-27913.767051941566,-27914.022581830966
-27914.022581830966,-27913.19648932208
-27914.022581830966,-27913.84895240895
-27914.022581830966,-27913.79564244025
-27914.022581830966,-27913.400860410038
-27914.022581830966,-27913.819418138995
-27914.022581830966,-27913.691241592718
-27914.022581830966,-27913.29955575512
-27914.022581830966,-27913.229843867954
-27914.022581830966,-27913.791559699395
-27914.022581830966,-27914.237544227122
-27914.237544227122,-27914.145087536213
-27914.237544227122,-27913.9416211096
-27914.237544227122,-27914.338470562587
-27914.338470562587,-27913.599121603722
-27914.338470562587,-27913.770090005353
-27914.338470562587,-27914.11851965416
-27914.338470562587,-27913.728083146954
-27914.338470562587,-27913.667197970448
-27914.338470562587,-27913.868747534034
-27914.338470562587,-27914.124362785686
-27914.338470562587,-27914.00899458348
-27914.338470562587,-27913.844112896688
-27914.338470562587,-27914.316096529645
-27914.316096529645,-27914.02456328966
-27914.316096529645,-27913.579008074346
-27914.316096529645,-27914.08337716907
-27914.316096529645,-27913.809714035
-27914.316096529645,-27913.83085881117
-27914.316096529645,-27913.79428028553
-27914.316096529645,-27913.661461328396
-27914.316096529645,-27913.849200838227
-27914.316096529645,-27914.127011343622
-27914.316096529645,-27913.902340739347
-27914.316096529645,-27914.13817708107
-27914.316096529645,-27914.548471517995
-27914.548471517995,-27914.548471517995
-27914.548471517995,-27913.948543124396
-27914.548471517995,-27914.0279194572
-27914.548471517995,-27913.964356045
-27914.548471517995,-27913.94190216536
-27914.548471517995,-27914.821278768843
-27914.821278768843,-27914.638764486008
-27914.638764486008,-27914.638764486008
-27914.638764486008,-27914.60280431377
-27914.60280431377,-27913.990055528277
-27914.60280431377,-27914.210772969713
-27914.60280431377,-27914.278418262686
-27914.278418262686,-27913.905578824695
-27914.278418262686,-27913.685691805444
-27914.278418262686,-27913.833325680265
-27914.278418262686,-27914.2090693586
-27914.278418262686,-27914.056945693155
-27914.278418262686,-27913.736546235115
-27914.278418262686,-27914.647360621828
-27914.647360621828,-27914.647360621828
-27914.647360621828,-27914.58215261197
-27914.647360621828,-27914.736863371272
-27914.736863371272,-27914.246362336686
-27914.736863371272,-27914.684690557224
-27914.736863371272,-27914.468414209703
-27914.736863371272,-27914.25173774024
-27914.736863371272,-27914.14425788721
-27914.736863371272,-27914.176089493107
-27914.736863371272,-27913.95389935556
-27914.736863371272,-27914.844859947443
-27914.844859947443,-27914.29856686992
-27914.844859947443,-27914.410084765896
-27914.844859947443,-27914.42901999747
-27914.844859947443,-27914.506200436415
-27914.844859947443,-27914.778066938394
-27914.844859947443,-27914.169552907893
-27914.844859947443,-27914.645713474678
-27914.844859947443,-27914.289363892327
-27914.844859947443,-27914.526382519824
-27914.844859947443,-27914.636901861213
-27914.844859947443,-27914.2557951399
-27914.844859947443,-27914.466349761853
-27914.844859947443,-27914.604148420036
-27914.844859947443,-27914.2557951399
-27914.844859947443,-27914.52793192413
-27914.844859947443,-27914.45000353576
-27914.45000353576,-27914.344065400364
-27914.344065400364,-27914.07214949192
-27914.344065400364,-27913.827634943824
-27914.344065400364,-27914.09396233992
-27914.09396233992,-27914.370486965316
-27914.370486965316,-27914.171958802108
-27914.370486965316,-27913.77958121159
-27914.370486965316,-27914.402790523276
-27914.402790523276,-27914.176633328887
-27914.402790523276,-27914.187175220904
-27914.402790523276,-27913.856577669834
-27914.402790523276,-27914.18700387814
-27914.402790523276,-27914.014827814302
-27914.402790523276,-27913.7057929927
-27914.402790523276,-27914.48509211883
-27914.48509211883,-27913.979540191365
-27914.48509211883,-27913.766213570743
-27914.48509211883,-27914.342236722205
-27914.342236722205,-27914.081577058358
-27914.342236722205,-27913.68825867735
-27914.342236722205,-27913.825840509297
-27914.342236722205,-27913.470862970575
-27914.342236722205,-27914.153013984953
-27914.153013984953,-27914.083624387837
-27914.083624387837,-27913.76092089777
-27914.083624387837,-27914.21121927975
-27914.21121927975,-27914.135109988598
-27914.135109988598,-27914.22362970473
-27914.22362970473,-27914.231025867895
-27914.231025867895,-27913.939124964323
-27914.231025867895,-27914.273446057425
-27914.273446057425,-27913.94870875477
-27914.273446057425,-27913.822641707306
-27914.273446057425,-27914.035455941306
-27914.273446057425,-27914.58163008564
-27914.58163008564,-27914.393394779552
-27914.58163008564,-27915.02856546688
-27915.02856546688,-27914.959343153107
-27914.959343153107,-27914.946089741912
-27914.946089741912,-27914.58273168951
-27914.946089741912,-27914.455167009157
-27914.946089741912,-27914.576841969396
-27914.946089741912,-27914.847841164563
-27914.946089741912,-27915.079942951503
-27915.079942951503,-27914.968437993593
-27915.079942951503,-27914.62817458772
-27915.079942951503,-27914.49203409384
-27915.079942951503,-27914.29023279553
-27915.079942951503,-27914.524601892615
-27915.079942951503,-27914.825726006915
-27915.079942951503,-27915.281699986943
-27915.281699986943,-27914.1229653903
-27915.281699986943,-27915.052192322
-27915.281699986943,-27915.13103958193
-27915.281699986943,-27914.82966366633
-27915.281699986943,-27915.381591551704
-27915.381591551704,-27915.40019178101
-27915.40019178101,-27915.079001719045
-27915.40019178101,-27915.45435373653
-27915.45435373653,-27914.913158517422
-27915.45435373653,-27915.355952699058
-27915.45435373653,-27914.59697886597
-27915.45435373653,-27915.42737381048
-27915.42737381048,-27914.771861989393
-27915.42737381048,-27915.059709331596
-27915.42737381048,-27914.634754739964
-27915.42737381048,-27915.119611969654
-27915.42737381048,-27915.099613828097
-27915.42737381048,-27914.96679366485
-27915.42737381048,-27915.114154029576
-27915.42737381048,-27914.822134152826
-27915.42737381048,-27915.562676099882
-27915.562676099882,-27914.902287202684
-27915.562676099882,-27915.27163221834
-27915.562676099882,-27915.407045716245
-27915.562676099882,-27914.98201131822
-27915.562676099882,-27915.372427713686
-27915.562676099882,-27915.123477976274
-27915.562676099882,-27915.014894595726
-27915.562676099882,-27915.17069531358
-27915.562676099882,-27915.22810309086
-27915.562676099882,-27915.353132092194
-27915.562676099882,-27915.196637030742
-27915.562676099882,-27915.25803691226
-27915.562676099882,-27915.516523241196
-27915.562676099882,-27914.926095991235
-27915.562676099882,-27915.24437320138
-27915.562676099882,-27915.339266279057
-27915.339266279057,-27915.163882162527
-27915.339266279057,-27915.435361115957
-27915.435361115957,-27914.750839551332
-27915.435361115957,-27915.07634827495
-27915.07634827495,-27914.86572667279
-27915.07634827495,-27914.535465431603
-27915.07634827495,-27914.568339500107
-27915.07634827495,-27914.836068335717
-27915.07634827495,-27914.76400074351
-27915.07634827495,-27914.488288763183
-27915.07634827495,-27914.570171402353
-27915.07634827495,-27914.79665791402
-27915.07634827495,-27914.858605212365
-27914.858605212365,-27914.271061008603
-27914.858605212365,-27914.688545374283
-27914.858605212365,-27915.09303353004
-27915.09303353004,-27914.97323621917
-27915.09303353004,-27914.34010769301
-27915.09303353004,-27914.13004049758
-27915.09303353004,-27914.767916208377
-27915.09303353004,-27914.234972004033
-27915.09303353004,-27914.402455668005
-27915.09303353004,-27914.553409804124
-27915.09303353004,-27914.84237943838
-27915.09303353004,-27914.78235297973
-27915.09303353004,-27915.011307830715
-27915.011307830715,-27915.005916403916
-27915.005916403916,-27914.63293599829
-27915.005916403916,-27915.063586867676
-27915.063586867676,-27914.54301183366
-27915.063586867676,-27914.95375770387
-27915.063586867676,-27915.138132003616
-27915.138132003616,-27915.07173941572
-27915.138132003616,-27914.714339702357
-27915.138132003616,-27914.279627837892
-27915.138132003616,-27914.800489524725
-27915.138132003616,-27915.208089250158
-27915.208089250158,-27914.935745523308
-27915.208089250158,-27914.76963274257
-27915.208089250158,-27914.534219289482
-27915.208089250158,-27914.96649086271
-27915.208089250158,-27915.07493962619
-27915.208089250158,-27915.210640706897
-27915.210640706897,-27914.844652509833
-27915.210640706897,-27914.672004706783
-27915.210640706897,-27915.200939148417
-27915.200939148417,-27915.060862260932
-27915.200939148417,-27914.892780299222
-27915.200939148417,-27914.86757874496
-27915.200939148417,-27914.877590072476
-27914.877590072476,-27914.91788193103
-27914.91788193103,-27914.71855052843
-27914.91788193103,-27914.717000340657
-27914.91788193103,-27914.75475072627
-27914.91788193103,-27914.640102050416
-27914.91788193103,-27914.563972473006
-27914.91788193103,-27914.50887476847
-27914.91788193103,-27914.873744774242
-27914.873744774242,-27914.67412594482
-27914.873744774242,-27914.244010516963
-27914.873744774242,-27914.275611293
-27914.873744774242,-27914.061051140594
-27914.873744774242,-27914.87993435059
-27914.87993435059,-27914.750648614663
-27914.750648614663,-27914.530594452874
-27914.750648614663,-27914.822209885388
-27914.822209885388,-27914.7726873227
-27914.7726873227,-27914.48703888369
-27914.7726873227,-27914.10512340499
-27914.7726873227,-27913.972128168778
-27914.7726873227,-27914.598328229495
-27914.7726873227,-27913.930269736727
-27914.7726873227,-27914.64607125812
-27914.64607125812,-27914.407983467136
-27914.64607125812,-27914.31948611851
-27914.64607125812,-27914.699803766132
-27914.699803766132,-27914.433498598657
-27914.699803766132,-27913.983452667242
-27914.699803766132,-27914.016821713856
-27914.699803766132,-27914.21442891042
-27914.699803766132,-27914.137508608615
-27914.699803766132,-27914.397323885696
-27914.397323885696,-27914.148538628968
-27914.397323885696,-27914.261143971817
-27914.397323885696,-27914.2485381129
-27914.397323885696,-27914.214187827332
-27914.397323885696,-27913.93093485716
-27914.397323885696,-27914.20790371498
-27914.20790371498,-27913.51808285721
-27914.20790371498,-27913.478644098246
-27914.20790371498,-27914.211378539694
-27914.211378539694,-27913.992652789264
-27914.211378539694,-27913.62426962541
-27914.211378539694,-27914.085713979886
-27914.085713979886,-27913.811072016197
-27914.085713979886,-27913.77505323897
-27914.085713979886,-27914.20725081709
-27914.20725081709,-27913.848671289554
-27914.20725081709,-27914.11518852015
-27914.11518852015,-27913.575114195406
-27914.11518852015,-27913.44293108474
-27914.11518852015,-27913.705335347946
-27914.11518852015,-27914.057607206698
-27914.057607206698,-27913.59251718932
-27914.057607206698,-27913.946654470146
-27914.057607206698,-27913.98235377983
-27913.98235377983,-27913.38987519987
-27913.98235377983,-27913.283217980246
-27913.98235377983,-27913.604539926615
-27913.98235377983,-27914.11351084574
-27914.11351084574,-27913.99257660283
-27914.11351084574,-27913.963464825167
-27914.11351084574,-27913.936646367707
-27914.11351084574,-27914.257808662907
-27914.257808662907,-27913.905846386413
-27914.257808662907,-27914.505194383135
-27914.505194383135,-27914.124834865594
-27914.505194383135,-27914.533582694356
-27914.533582694356,-27914.450068572834
-27914.450068572834,-27914.16711081333
-27914.450068572834,-27914.027918737116
-27914.450068572834,-27914.526504074085
-27914.526504074085,-27913.96459492793
-27914.526504074085,-27914.205539532875
-27914.526504074085,-27914.273573612303
-27914.526504074085,-27914.461282052056
-27914.461282052056,-27914.476071942663
-27914.476071942663,-27914.241091755903
-27914.476071942663,-27914.538252797214
-27914.538252797214,-27914.125487275654
-27914.538252797214,-27914.325634444867
-27914.538252797214,-27914.25025206875
-27914.538252797214,-27914.300802269594
-27914.538252797214,-27914.056554062714
-27914.538252797214,-27914.659306782763
-27914.659306782763,-27913.88276722753
-27914.659306782763,-27914.557478660496
-27914.659306782763,-27914.101046688793
-27914.659306782763,-27914.393865040405
-27914.659306782763,-27914.146429376167
